Battery Rebate;FiT;Share PV Cantonal over Federal rebate;EC scenario;PV Rebate;Type;Domanda;Produzione PV;Autoconsumo
0.3;0.05;0.1;0;0.3;Locarno;452.5441176;307.3827848;153.113541
0.3;0.075;0.1;0;0.3;Locarno;452.0232032;325.5649078;157.7494866
0.3;0.1;0.1;0;0.3;Locarno;451.4099886;343.2145732;161.3901566
0.3;0;0.2;0;0.3;Locarno;453.3818051;277.5946576;145.0284432
0.3;0.025;0.2;0;0.3;Locarno;452.9048867;296.1559748;151.3811067
0.3;0.05;0.2;0;0.3;Locarno;452.4077479;315.0363632;156.9586564
0.3;0.075;0.2;0;0.3;Locarno;451.9196804;333.7493435;161.5512084
0.3;0.1;0.2;0;0.3;Locarno;451.3332275;351.6869031;165.0132768
0.3;0;0.3;0;0.3;Locarno;453.2215036;284.3071761;148.866871
0.3;0.025;0.3;0;0.3;Locarno;452.7084636;303.6624319;155.3855976
0.3;0.05;0.3;0;0.3;Locarno;452.3075042;323.2098691;160.9839282
0.3;0.075;0.3;0;0.3;Locarno;451.830776;342.4002419;165.4620678
0.3;0.1;0.3;0;0.3;Locarno;451.360735;360.4513568;168.6034535
0.3;0;0.4;0;0.3;Locarno;453.0513751;291.5589429;152.9718398
0.3;0.05;0.4;0;0.3;Locarno;452.2149818;331.9124609;165.1647977
0.3;0.025;0.4;0;0.3;Locarno;452.6188374;311.7053419;159.5985586
0.3;0.075;0.4;0;0.3;Locarno;451.8235739;351.4672476;169.4053757
0.3;0.1;0.4;0;0.3;Locarno;451.3633888;369.4852169;172.1350332
0.3;0;0.5;0;0.3;Locarno;452.8120799;299.4233236;157.3713016
0.3;0.025;0.5;0;0.3;Locarno;452.4481865;320.3763237;164.0564895
0.3;0.05;0.5;0;0.3;Locarno;452.0971411;341.1441769;169.4590172
0.3;0.075;0.5;0;0.3;Locarno;451.8084378;360.9308854;173.3403298
0.3;0.1;0.5;0;0.3;Locarno;451.4428896;378.7179685;175.5290475
0;0.05;0;0;0.4;Locarno;451.1870648;326.2217078;156.8482097
0;0.075;0.1;0;0.4;Locarno;450.9477329;357.8302324;166.5868736
0;0.025;0.1;0;0.4;Locarno;451.4217645;317.5831758;156.8574222
0;0;0;0;0.4;Locarno;451.7692439;287.090992;145.1560416
0;0.075;0;0;0.4;Locarno;450.8527566;345.5036367;161.4598809
0;0.025;0;0;0.4;Locarno;451.4759681;306.5447021;151.3506867
0;0;0.1;0;0.4;Locarno;451.6132508;297.0768083;150.5581323
0;0.1;0.1;0;0.4;Locarno;450.6829959;375.7177224;169.5671893
0;0.025;0.2;0;0.4;Locarno;451.3919617;329.6043936;162.6460249
0;0.1;0;0;0.4;Locarno;450.4894429;363.5801139;164.9986878
0;0.05;0.1;0;0.4;Locarno;451.2345592;338.0781585;162.2571661
0;0.05;0.2;0;0.4;Locarno;451.3123326;350.8385153;167.8048611
0;0;0.2;0;0.4;Locarno;451.5586126;308.0349646;156.3459262
0;0.025;0.3;0;0.4;Locarno;451.4078243;342.5718283;168.5684006
0;0.075;0.3;0;0.4;Locarno;451.5193168;384.1028003;176.362731
0;0.075;0.2;0;0.4;Locarno;451.142534;370.7235438;171.5913306
0;0.1;0.2;0;0.4;Locarno;451.0125291;388.0791882;173.8739903
0;0;0.3;0;0.4;Locarno;451.4661219;320.0528623;162.486616
0;0.1;0.3;0;0.4;Locarno;451.4141188;400.4767017;177.8439753
0;0.05;0.3;0;0.4;Locarno;451.4372378;364.3706764;173.2769478
0;0.05;0.4;0;0.4;Locarno;451.8208885;378.6597909;178.544432
0;0;0.4;0;0.4;Locarno;451.3677714;333.0581489;168.7846841
0;0.025;0.4;0;0.4;Locarno;451.5457636;356.467629;174.4548502
0;0.075;0.4;0;0.4;Locarno;452.004574;397.8215301;180.7948849
0;0.1;0.4;0;0.4;Locarno;451.9176682;412.5046418;181.3776125
0;0;0.5;0;0.4;Locarno;451.4250643;346.9885569;175.009335
0;0.025;0.5;0;0.4;Locarno;451.8160581;371.4090062;180.192668
0;0.05;0.5;0;0.4;Locarno;452.3377882;393.6928784;183.5186768
0;0.075;0.5;0;0.4;Locarno;452.6243169;411.5818467;184.826917
0;0.1;0.5;0;0.4;Locarno;452.4334317;423.6453418;184.4554123
0.1;0;0;0;0.4;Locarno;451.6035439;287.262267;146.8409685
0.1;0.025;0;0;0.4;Locarno;451.2743622;306.7299141;153.0879612
0.1;0.05;0;0;0.4;Locarno;450.9917098;326.3878434;158.5499871
0.1;0.075;0;0;0.4;Locarno;450.7020272;345.6397682;163.0454999
0.1;0.1;0;0;0.4;Locarno;450.3391765;363.6910405;166.3995377
0.1;0;0.1;0;0.4;Locarno;451.4148646;297.283595;152.3231464
0.1;0.025;0.1;0;0.4;Locarno;451.2261654;317.7659608;158.6423821
0.1;0.05;0.1;0;0.4;Locarno;451.0329622;338.2520506;164.001605
0.1;0.075;0.1;0;0.4;Locarno;450.7865261;357.9621188;168.1861994
0.1;0.1;0.1;0;0.4;Locarno;450.5370907;375.8365239;170.9649388
0.1;0;0.2;0;0.4;Locarno;451.3304715;308.2752485;158.1891312
0.1;0.025;0.2;0;0.4;Locarno;451.1803925;329.7985925;164.4842288
0.1;0.05;0.2;0;0.4;Locarno;451.1173532;351.0015551;169.5670744
0.1;0.075;0.2;0;0.4;Locarno;450.946796;370.8733316;173.2025592
0.1;0.1;0.2;0;0.4;Locarno;450.8677837;388.1960417;175.2373867
0.1;0;0.3;0;0.4;Locarno;451.2331979;320.2908206;164.3772758
0.1;0.025;0.3;0;0.4;Locarno;451.2038351;342.7671549;170.4417808
0.1;0.05;0.3;0;0.4;Locarno;451.2279383;364.5446468;175.0554519
0.1;0.075;0.3;0;0.4;Locarno;451.3265487;384.2501576;177.9450701
0.1;0.1;0.3;0;0.4;Locarno;451.2755501;400.577852;179.1368688
0.1;0;0.4;0;0.4;Locarno;451.1246639;333.266149;170.6937142
0.1;0.025;0.4;0;0.4;Locarno;451.3117983;356.6749188;176.3524495
0.1;0.05;0.4;0;0.4;Locarno;451.5942356;378.8292789;180.300961
0.1;0.075;0.4;0;0.4;Locarno;451.8105971;397.9659812;182.3186338
0.1;0.1;0.4;0;0.4;Locarno;451.7617861;412.6166267;182.5841389
0.1;0;0.5;0;0.4;Locarno;451.159355;347.2132434;176.9514083
0.1;0.025;0.5;0;0.4;Locarno;451.5826143;371.5963744;182.0681416
0.1;0.05;0.5;0;0.4;Locarno;452.1263148;393.8605479;185.2254965
0.1;0.075;0.5;0;0.4;Locarno;452.4430989;411.7216931;186.2529438
0.1;0.1;0.5;0;0.4;Locarno;452.2836896;423.7522279;185.5275039
0.2;0;0;0;0.4;Locarno;451.3489054;287.5080327;148.812707
0.2;0.025;0;0;0.4;Locarno;451.0333062;306.9443527;155.1205917
0.2;0.05;0;0;0.4;Locarno;450.7664765;326.6151962;160.6023162
0.2;0.075;0;0;0.4;Locarno;450.4875183;345.8224423;164.9855296
0.2;0.1;0;0;0.4;Locarno;450.1557777;363.8360015;168.1358492
0.2;0;0.1;0;0.4;Locarno;451.1671424;297.5302686;154.3572831
0.2;0.025;0.1;0;0.4;Locarno;450.9717652;317.9981975;160.7470158
0.2;0.05;0.1;0;0.4;Locarno;450.8120387;338.4746867;166.0967634
0.2;0.075;0.1;0;0.4;Locarno;450.601021;358.1228706;170.1333219
0.2;0.1;0.1;0;0.4;Locarno;450.3657562;375.9776905;172.6925546
0.2;0;0.2;0;0.4;Locarno;451.0260968;308.5640723;160.3163611
0.2;0.025;0.2;0;0.4;Locarno;450.9312668;330.037759;166.6493236
0.2;0.05;0.2;0;0.4;Locarno;450.8812977;351.2177887;171.6940158
0.2;0.075;0.2;0;0.4;Locarno;450.7556265;371.0447995;175.1645501
0.2;0.1;0.2;0;0.4;Locarno;450.6630741;388.346189;176.9398107
0.2;0;0.3;0;0.4;Locarno;450.9437075;320.561686;166.5520777
0.2;0.025;0.3;0;0.4;Locarno;450.9184079;343.018703;172.6618779
0.2;0.05;0.3;0;0.4;Locarno;450.9912568;364.7540478;177.1970873
0.2;0.075;0.3;0;0.4;Locarno;451.115359;384.4118905;179.8794312
0.2;0.1;0.3;0;0.4;Locarno;451.0808764;400.7203751;180.770471
0.2;0;0.4;0;0.4;Locarno;450.8427561;333.5303566;172.9170137
0.2;0.025;0.4;0;0.4;Locarno;451.0378272;356.9111884;178.5924376
0.2;0.05;0.4;0;0.4;Locarno;451.3429813;379.0308492;182.4289435
0.2;0.075;0.4;0;0.4;Locarno;451.5773857;398.1435196;184.20786
0.2;0.1;0.4;0;0.4;Locarno;451.5779128;412.7543496;184.1117128
0.2;0;0.5;0;0.4;Locarno;450.838689;347.4821051;179.2142995
0.2;0.025;0.5;0;0.4;Locarno;451.3077724;371.8339448;184.3155434
0.2;0.05;0.5;0;0.4;Locarno;451.8605743;394.0736714;187.3187326
0.2;0.075;0.5;0;0.4;Locarno;452.2231747;411.8960641;188.0399895
0.2;0.1;0.5;0;0.4;Locarno;452.1080565;423.8830135;186.8985714
0.3;0;0;0;0.4;Locarno;451.0722568;287.7583468;151.038794
0.3;0.025;0;0;0.4;Locarno;450.7704522;307.2085773;157.5032478
0.3;0.05;0;0;0.4;Locarno;450.5077604;326.8465524;163.0247119
0.3;0.075;0;0;0.4;Locarno;450.2433384;346.0471689;167.3579223
0.3;0.1;0;0;0.4;Locarno;449.9290078;364.0235084;170.3114732
0.3;0;0.1;0;0.4;Locarno;450.8590655;297.8513309;156.7061527
0.3;0.025;0.1;0;0.4;Locarno;450.6983649;318.2910725;163.2226924
0.3;0.05;0.1;0;0.4;Locarno;450.5052223;338.7326187;168.6010214
0.3;0.075;0.1;0;0.4;Locarno;450.3227723;358.3438412;172.5409081
0.3;0.1;0.1;0;0.4;Locarno;450.1218388;376.1621287;174.8680266
0.3;0;0.2;0;0.4;Locarno;450.7420935;308.85887;162.7210036
0.3;0.025;0.2;0;0.4;Locarno;450.5966206;330.3318617;169.1972936
0.3;0.05;0.2;0;0.4;Locarno;450.5820527;351.460793;174.2398365
0.3;0.075;0.2;0;0.4;Locarno;450.4913762;371.2597201;177.5865342
0.3;0.1;0.2;0;0.4;Locarno;450.4375851;388.5138782;179.0788346
0.3;0;0.3;0;0.4;Locarno;450.6198241;320.891022;169.0567654
0.3;0.025;0.3;0;0.4;Locarno;450.5744958;343.3020702;175.2658635
0.3;0.05;0.3;0;0.4;Locarno;450.7002665;364.996515;179.7793056
0.3;0.075;0.3;0;0.4;Locarno;450.8244626;384.6388363;182.3024304
0.3;0.1;0.3;0;0.4;Locarno;450.8592658;400.8913857;182.849176
0.3;0;0.4;0;0.4;Locarno;450.4895438;333.8416783;175.4795765
0.3;0.025;0.4;0;0.4;Locarno;450.7166037;357.2004414;181.252872
0.3;0.05;0.4;0;0.4;Locarno;451.0020636;379.2976253;185.0386586
0.3;0.075;0.4;0;0.4;Locarno;451.2754006;398.3700525;186.5846662
0.3;0.1;0.4;0;0.4;Locarno;451.3145681;412.9451768;186.0936343
0.3;0;0.5;0;0.4;Locarno;450.4402799;347.8012252;181.8402142
0.3;0.025;0.5;0;0.4;Locarno;450.9032381;372.1475207;187.0182274
0.3;0.05;0.5;0;0.4;Locarno;451.5237862;394.3402083;189.9037854
0.3;0.075;0.5;0;0.4;Locarno;451.948478;412.1167195;190.3135648
0.3;0.1;0.5;0;0.4;Locarno;451.868783;424.0566506;188.6965704
0;0;0.1;1;0;Locarno;458.2958853;228.0246104;105.2870514
0;0.025;0.1;1;0;Locarno;457.5034083;234.4093884;106.1873078
0;0.05;0.1;1;0;Locarno;456.5898086;240.8180575;107.0118057
0;0;0;1;0;Locarno;458.2958853;228.0246104;105.2870514
0;0.1;0.1;1;0;Locarno;454.4310243;253.4706501;108.4557868
0;0.075;0.1;1;0;Locarno;455.5353809;247.1829242;107.76033
0;0.075;0;1;0;Locarno;455.5353809;247.1829242;107.76033
0;0.1;0;1;0;Locarno;454.4310243;253.4706501;108.4557868
0;0.025;0;1;0;Locarno;457.5034083;234.4093884;106.1873078
0;0.05;0;1;0;Locarno;456.5898086;240.8180575;107.0118057
0;0;0.2;1;0;Locarno;458.2958853;228.0246104;105.2870514
0;0.025;0.2;1;0;Locarno;457.5034083;234.4093884;106.1873078
0;0.05;0.2;1;0;Locarno;456.5898086;240.8180575;107.0118057
0;0.075;0.2;1;0;Locarno;455.5353809;247.1829242;107.76033
0;0.1;0.3;1;0;Locarno;454.4310243;253.4706501;108.4557868
0;0.1;0.2;1;0;Locarno;454.4310243;253.4706501;108.4557868
0;0.05;0.3;1;0;Locarno;456.5898086;240.8180575;107.0118057
0;0;0.3;1;0;Locarno;458.2958853;228.0246104;105.2870514
0;0.025;0.3;1;0;Locarno;457.5034083;234.4093884;106.1873078
0;0.075;0.3;1;0;Locarno;455.5353809;247.1829242;107.76033
0;0.025;0.4;1;0;Locarno;457.5034083;234.4093884;106.1873078
0;0;0.4;1;0;Locarno;458.2958853;228.0246104;105.2870514
0;0.05;0.4;1;0;Locarno;456.5898086;240.8180575;107.0118057
0;0.075;0.4;1;0;Locarno;455.5353809;247.1829242;107.76033
0;0.1;0.4;1;0;Locarno;454.4310243;253.4706501;108.4557868
0;0.025;0.5;1;0;Locarno;457.5034083;234.4093884;106.1873078
0;0;0.5;1;0;Locarno;458.2958853;228.0246104;105.2870514
0;0.05;0.5;1;0;Locarno;456.5898086;240.8180575;107.0118057
0;0.075;0.5;1;0;Locarno;455.5353809;247.1829242;107.76033
0;0.1;0.5;1;0;Locarno;454.4310243;253.4706501;108.4557868
0.1;0.05;0;1;0;Locarno;456.4750235;240.8511835;107.8235252
0.1;0.025;0;1;0;Locarno;457.3639745;234.4525839;107.1015258
0.1;0;0;1;0;Locarno;458.1260582;228.084822;106.2883272
0.1;0.075;0;1;0;Locarno;455.4317311;247.2121615;108.4594115
0.1;0.1;0;1;0;Locarno;454.345366;253.4937019;109.0319356
0.1;0;0.1;1;0;Locarno;458.1260582;228.084822;106.2883272
0.1;0.025;0.1;1;0;Locarno;457.3639745;234.4525839;107.1015258
0.1;0.05;0.1;1;0;Locarno;456.4750235;240.8511835;107.8235252
0.1;0.075;0.1;1;0;Locarno;455.4317311;247.2121615;108.4594115
0.1;0.1;0.1;1;0;Locarno;454.345366;253.4937019;109.0319356
0.1;0.025;0.2;1;0;Locarno;457.3639745;234.4525839;107.1015258
0.1;0;0.2;1;0;Locarno;458.1260582;228.084822;106.2883272
0.1;0.05;0.2;1;0;Locarno;456.4750235;240.8511835;107.8235252
0.1;0.075;0.2;1;0;Locarno;455.4317311;247.2121615;108.4594115
0.1;0.025;0.3;1;0;Locarno;457.3639745;234.4525839;107.1015258
0.1;0.1;0.2;1;0;Locarno;454.345366;253.4937019;109.0319356
0.1;0.05;0.3;1;0;Locarno;456.4750235;240.8511835;107.8235252
0.1;0;0.3;1;0;Locarno;458.1260582;228.084822;106.2883272
0.1;0.075;0.3;1;0;Locarno;455.4317311;247.2121615;108.4594115
0.1;0.1;0.3;1;0;Locarno;454.345366;253.4937019;109.0319356
0.1;0;0.4;1;0;Locarno;458.1260582;228.084822;106.2883272
0.1;0.05;0.4;1;0;Locarno;456.4750235;240.8511835;107.8235252
0.1;0.025;0.4;1;0;Locarno;457.3639745;234.4525839;107.1015258
0.1;0.075;0.4;1;0;Locarno;455.4317311;247.2121615;108.4594115
0.1;0.1;0.4;1;0;Locarno;454.345366;253.4937019;109.0319356
0.1;0;0.5;1;0;Locarno;458.1260582;228.084822;106.2883272
0.1;0.025;0.5;1;0;Locarno;457.3639745;234.4525839;107.1015258
0.1;0.075;0.5;1;0;Locarno;455.4317311;247.2121615;108.4594115
0.1;0.05;0.5;1;0;Locarno;456.4750235;240.8511835;107.8235252
0.1;0.1;0.5;1;0;Locarno;454.345366;253.4937019;109.0319356
0.2;0;0;1;0;Locarno;457.9581803;228.1447285;107.488832
0.2;0.025;0;1;0;Locarno;457.1821535;234.5097678;108.2269095
0.2;0.075;0;1;0;Locarno;455.3195227;247.2486856;109.3418485
0.2;0.05;0;1;0;Locarno;456.3149382;240.9001585;108.8413127
0.2;0.05;0.1;1;0;Locarno;456.3149382;240.9001585;108.8413127
0.2;0.025;0.1;1;0;Locarno;457.1821535;234.5097678;108.2269095
0.2;0;0.1;1;0;Locarno;457.9581803;228.1447285;107.488832
0.2;0.1;0;1;0;Locarno;454.2351295;253.522358;109.7669995
0.2;0.075;0.1;1;0;Locarno;455.3195227;247.2486856;109.3418485
0.2;0.1;0.1;1;0;Locarno;454.2351295;253.522358;109.7669995
0.2;0.025;0.2;1;0;Locarno;457.1821535;234.5097678;108.2269095
0.2;0.05;0.2;1;0;Locarno;456.3149382;240.9001585;108.8413127
0.2;0;0.2;1;0;Locarno;457.9581803;228.1447285;107.488832
0.2;0.075;0.2;1;0;Locarno;455.3195227;247.2486856;109.3418485
0.2;0.075;0.3;1;0;Locarno;455.3195227;247.2486856;109.3418485
0.2;0;0.3;1;0;Locarno;457.9581803;228.1447285;107.488832
0.2;0.1;0.2;1;0;Locarno;454.2351295;253.522358;109.7669995
0.2;0.05;0.3;1;0;Locarno;456.3149382;240.9001585;108.8413127
0.2;0.025;0.3;1;0;Locarno;457.1821535;234.5097678;108.2269095
0.2;0.1;0.3;1;0;Locarno;454.2351295;253.522358;109.7669995
0.2;0;0.4;1;0;Locarno;457.9581803;228.1447285;107.488832
0.2;0.05;0.4;1;0;Locarno;456.3149382;240.9001585;108.8413127
0.2;0.075;0.4;1;0;Locarno;455.3195227;247.2486856;109.3418485
0.2;0.025;0.4;1;0;Locarno;457.1821535;234.5097678;108.2269095
0.2;0;0.5;1;0;Locarno;457.9581803;228.1447285;107.488832
0.2;0.025;0.5;1;0;Locarno;457.1821535;234.5097678;108.2269095
0.2;0.1;0.4;1;0;Locarno;454.2351295;253.522358;109.7669995
0.2;0.075;0.5;1;0;Locarno;455.3195227;247.2486856;109.3418485
0.2;0.05;0.5;1;0;Locarno;456.3149382;240.9001585;108.8413127
0.2;0.1;0.5;1;0;Locarno;454.2351295;253.522358;109.7669995
0.3;0;0;1;0;Locarno;457.7195935;228.2273924;108.9450901
0.3;0.025;0;1;0;Locarno;456.9967301;234.5785477;109.6135632
0.3;0.075;0;1;0;Locarno;455.1590184;247.295606;110.4762395
0.3;0.05;0;1;0;Locarno;456.1425342;240.9547544;110.1185306
0.3;0.1;0;1;0;Locarno;454.112026;253.5619619;110.7257234
0.3;0;0.1;1;0;Locarno;457.7195935;228.2273924;108.9450901
0.3;0.025;0.1;1;0;Locarno;456.9967301;234.5785477;109.6135632
0.3;0.05;0.1;1;0;Locarno;456.1425342;240.9547544;110.1185306
0.3;0.075;0.1;1;0;Locarno;455.1590184;247.295606;110.4762395
0.3;0.1;0.1;1;0;Locarno;454.112026;253.5619619;110.7257234
0.3;0.075;0.2;1;0;Locarno;455.1590184;247.295606;110.4762395
0.3;0;0.2;1;0;Locarno;457.7195935;228.2273924;108.9450901
0.3;0.05;0.2;1;0;Locarno;456.1425342;240.9547544;110.1185306
0.3;0.025;0.2;1;0;Locarno;456.9967301;234.5785477;109.6135632
0.3;0.025;0.3;1;0;Locarno;456.9967301;234.5785477;109.6135632
0.3;0;0.3;1;0;Locarno;457.7195935;228.2273924;108.9450901
0.3;0.1;0.2;1;0;Locarno;454.112026;253.5619619;110.7257234
0.3;0.05;0.3;1;0;Locarno;456.1425342;240.9547544;110.1185306
0.3;0.075;0.3;1;0;Locarno;455.1590184;247.295606;110.4762395
0.3;0.1;0.3;1;0;Locarno;454.112026;253.5619619;110.7257234
0.3;0;0.4;1;0;Locarno;457.7195935;228.2273924;108.9450901
0.3;0.025;0.4;1;0;Locarno;456.9967301;234.5785477;109.6135632
0.3;0.05;0.4;1;0;Locarno;456.1425342;240.9547544;110.1185306
0.3;0.075;0.4;1;0;Locarno;455.1590184;247.295606;110.4762395
0.3;0;0.5;1;0;Locarno;457.7195935;228.2273924;108.9450901
0.3;0.1;0.4;1;0;Locarno;454.112026;253.5619619;110.7257234
0.3;0.025;0.5;1;0;Locarno;456.9967301;234.5785477;109.6135632
0.3;0.05;0.5;1;0;Locarno;456.1425342;240.9547544;110.1185306
0.3;0.075;0.5;1;0;Locarno;455.1590184;247.295606;110.4762395
0.3;0.1;0.5;1;0;Locarno;454.112026;253.5619619;110.7257234
0;0.05;0;1;0.1;Locarno;455.8046575;251.7009477;111.9308967
0;0.05;0.1;1;0.1;Locarno;455.7527968;252.4965473;112.2779908
0;0.025;0.1;1;0.1;Locarno;456.6691513;245.8300633;111.4920613
0;0.075;0;1;0.1;Locarno;454.7017183;258.2557394;112.6383972
0;0.1;0.1;1;0.1;Locarno;453.4205496;265.4598805;113.5917246
0;0.025;0;1;0.1;Locarno;456.7194568;245.0730722;111.1436273
0;0;0;1;0.1;Locarno;457.624328;238.4209549;110.2481725
0;0.1;0;1;0.1;Locarno;453.5178913;264.6340172;113.261632
0;0;0.1;1;0.1;Locarno;457.5324191;239.1426852;110.6014234
0;0.075;0.1;1;0.1;Locarno;454.6012094;259.063949;112.9746256
0;0;0.2;1;0.1;Locarno;457.4421747;239.8754458;110.9570777
0;0.025;0.2;1;0.1;Locarno;456.6228823;246.5899754;111.8387208
0;0.05;0.2;1;0.1;Locarno;455.6726398;253.2897766;112.6223079
0;0.075;0.2;1;0.1;Locarno;454.5431088;259.8880733;113.3148306
0;0.1;0.2;1;0.1;Locarno;453.3525502;266.2958409;113.922719
0;0;0.3;1;0.1;Locarno;457.3999736;240.6101397;111.3091871
0;0.025;0.3;1;0.1;Locarno;456.5535376;247.3680924;112.1936569
0;0.05;0.3;1;0.1;Locarno;455.580342;254.096726;112.9719735
0;0.075;0.3;1;0.1;Locarno;454.4731344;260.7139654;113.6525028
0;0.1;0.3;1;0.1;Locarno;453.3307126;267.1317246;114.24741
0;0;0.4;1;0.1;Locarno;457.3207001;241.3594563;111.6695072
0;0.025;0.4;1;0.1;Locarno;456.4888133;248.1484125;112.5462969
0;0.05;0.4;1;0.1;Locarno;455.4749769;254.9076805;113.3201243
0;0.075;0.4;1;0.1;Locarno;454.415947;261.5431394;113.9885294
0;0.1;0.4;1;0.1;Locarno;453.239738;267.9758876;114.5770656
0;0;0.5;1;0.1;Locarno;457.2619184;242.1115817;112.0264395
0;0.025;0.5;1;0.1;Locarno;456.4133203;248.9352523;112.8996736
0;0.05;0.5;1;0.1;Locarno;455.4130207;255.7239162;113.6674951
0;0.075;0.5;1;0.1;Locarno;454.3362758;262.3830664;114.3285183
0;0.1;0.5;1;0.1;Locarno;453.1982325;268.815855;114.9005121
0.1;0;0;1;0.1;Locarno;457.4575409;238.4737452;111.2096547
0.1;0.025;0;1;0.1;Locarno;456.5772111;245.1112912;112.0209443
0.1;0.075;0;1;0.1;Locarno;454.5821456;258.2821463;113.3057794
0.1;0.05;0;1;0.1;Locarno;455.6720266;251.737565;112.7121264
0.1;0.1;0;1;0.1;Locarno;453.4428808;264.6532145;113.8068615
0.1;0;0.1;1;0.1;Locarno;457.3748231;239.1898691;111.558516
0.1;0.025;0.1;1;0.1;Locarno;456.5265648;245.8690129;112.3679334
0.1;0.05;0.1;1;0.1;Locarno;455.6404217;252.528921;113.054264
0.1;0.075;0.1;1;0.1;Locarno;454.4967994;259.0913962;113.6399239
0.1;0.1;0.1;1;0.1;Locarno;453.3547063;265.4792194;114.1348973
0.1;0;0.2;1;0.1;Locarno;457.3151474;239.921667;111.9102367
0.1;0.025;0.2;1;0.1;Locarno;456.4791759;246.6354525;112.7161423
0.1;0.075;0.2;1;0.1;Locarno;454.4352271;259.9144537;113.9763957
0.1;0.05;0.2;1;0.1;Locarno;455.5515257;253.3225199;113.3966394
0.1;0.1;0.2;1;0.1;Locarno;453.2831115;266.316105;114.462993
0.1;0;0.3;1;0.1;Locarno;457.258806;240.659897;112.2626463
0.1;0.025;0.3;1;0.1;Locarno;456.4089285;247.4070832;113.0649539
0.1;0.05;0.3;1;0.1;Locarno;455.4661268;254.1228372;113.7394983
0.1;0.075;0.3;1;0.1;Locarno;454.3658579;260.7395665;114.3109158
0.1;0.1;0.3;1;0.1;Locarno;453.2357961;267.1533277;114.7856836
0.1;0;0.4;1;0.1;Locarno;457.1924424;241.4091431;112.6201402
0.1;0.025;0.4;1;0.1;Locarno;456.3579887;248.1900656;113.4160632
0.1;0.075;0.4;1;0.1;Locarno;454.3086159;261.5695906;114.6441795
0.1;0.05;0.4;1;0.1;Locarno;455.3708189;254.9384087;114.0873516
0.1;0.1;0.4;1;0.1;Locarno;453.17295;267.9900611;115.1073709
0.1;0;0.5;1;0.1;Locarno;457.1192563;242.1611982;112.9743219
0.1;0.025;0.5;1;0.1;Locarno;456.2859178;248.9726056;113.7635383
0.1;0.05;0.5;1;0.1;Locarno;455.307264;255.7576676;114.4338602
0.1;0.075;0.5;1;0.1;Locarno;454.2367763;262.407774;114.9794287
0.1;0.1;0.5;1;0.1;Locarno;453.1058252;268.8363412;115.4308545
0.2;0;0;1;0.1;Locarno;457.2850017;238.5327068;112.3660357
0.2;0.025;0;1;0.1;Locarno;456.4162818;245.1555559;113.0953125
0.2;0.05;0;1;0.1;Locarno;455.5324149;251.7769074;113.6817384
0.2;0.075;0;1;0.1;Locarno;454.4692769;258.3139193;114.1459827
0.2;0.1;0;1;0.1;Locarno;453.3248315;264.6804895;114.5042304
0.2;0;0.1;1;0.1;Locarno;457.1956141;239.2525763;112.7144626
0.2;0.025;0.1;1;0.1;Locarno;456.3501114;245.9209644;113.4450168
0.2;0.05;0.1;1;0.1;Locarno;455.5087261;252.5681518;114.0204173
0.2;0.075;0.1;1;0.1;Locarno;454.385863;259.1251556;114.4782373
0.2;0.1;0.1;1;0.1;Locarno;453.2625274;265.5061479;114.8283165
0.2;0;0.2;1;0.1;Locarno;457.134496;239.9833766;113.0640329
0.2;0.025;0.2;1;0.1;Locarno;456.3121487;246.6863954;113.7892986
0.2;0.05;0.2;1;0.1;Locarno;455.3973038;253.3667576;114.3635301
0.2;0.1;0.2;1;0.1;Locarno;453.195237;266.338947;115.1502718
0.2;0.075;0.2;1;0.1;Locarno;454.3083616;259.9478897;114.8116136
0.2;0;0.3;1;0.1;Locarno;457.0730084;240.7125624;113.408887
0.2;0.025;0.3;1;0.1;Locarno;456.2562217;247.4585168;114.1349357
0.2;0.05;0.3;1;0.1;Locarno;455.3399315;254.1618363;114.6995635
0.2;0.075;0.3;1;0.1;Locarno;454.2441747;260.7710318;115.1409179
0.2;0.1;0.3;1;0.1;Locarno;453.1441935;267.1773371;115.4697651
0.2;0;0.4;1;0.1;Locarno;457.0251098;241.4614988;113.7621759
0.2;0.025;0.4;1;0.1;Locarno;456.1987347;248.2354672;114.479609
0.2;0.05;0.4;1;0.1;Locarno;455.2251707;254.9772946;115.0450195
0.2;0.075;0.4;1;0.1;Locarno;454.1932865;261.6038933;115.4720923
0.2;0.1;0.4;1;0.1;Locarno;453.0578923;268.0177157;115.7894131
0.2;0;0.5;1;0.1;Locarno;456.930379;242.2129971;114.1140862
0.2;0.025;0.5;1;0.1;Locarno;456.1230507;249.0227804;114.8267879
0.2;0.05;0.5;1;0.1;Locarno;455.1893184;255.79373;115.3842286
0.2;0.075;0.5;1;0.1;Locarno;454.1357071;262.4373807;115.8000814
0.2;0.1;0.5;1;0.1;Locarno;453.0073105;268.861665;116.1066508
0.3;0;0;1;0.1;Locarno;457.0696997;238.5968725;113.7572317
0.3;0.025;0;1;0.1;Locarno;456.212196;245.22312;114.4283269
0.3;0.05;0;1;0.1;Locarno;455.3578305;251.8276384;114.903267
0.3;0.075;0;1;0.1;Locarno;454.294322;258.3532531;115.2234749
0.3;0.1;0;1;0.1;Locarno;453.2169158;264.712585;115.408717
0.3;0;0.1;1;0.1;Locarno;456.9823216;239.3220377;114.1060593
