Battery Rebate;FiT;Share PV Cantonal over Federal rebate;EC scenario;PV Rebate;Type;2050
0.2;0.075;0.1;0;0;Leventina;0.351939165
0.2;0.1;0.1;0;0;Leventina;0.376927066
0.2;0.05;0.2;0;0;Leventina;0.328025221
0.2;0.075;0.2;0;0;Leventina;0.351939165
0.2;0.025;0.2;0;0;Leventina;0.305359476
0.2;0;0.2;0;0;Leventina;0.284086451
0.2;0.1;0.2;0;0;Leventina;0.376927066
0.2;0;0.3;0;0;Leventina;0.284086451
0.2;0.025;0.3;0;0;Leventina;0.305359476
0.2;0.05;0.3;0;0;Leventina;0.328025221
0.2;0.075;0.3;0;0;Leventina;0.351939165
0.2;0.1;0.3;0;0;Leventina;0.376927066
0.2;0.025;0.4;0;0;Leventina;0.305359476
0.2;0.075;0.4;0;0;Leventina;0.351939165
0.2;0;0.4;0;0;Leventina;0.284086451
0.2;0.05;0.4;0;0;Leventina;0.328025221
0.2;0.1;0.4;0;0;Leventina;0.376927066
0.2;0;0.5;0;0;Leventina;0.284086451
0.2;0.025;0.5;0;0;Leventina;0.305359476
0.2;0.05;0.5;0;0;Leventina;0.328025221
0.2;0.075;0.5;0;0;Leventina;0.351939165
0.2;0.1;0.5;0;0;Leventina;0.376927066
0.3;0.025;0;0;0;Leventina;0.305428195
0.3;0;0;0;0;Leventina;0.284151646
0.3;0.05;0;0;0;Leventina;0.328094661
0.3;0.075;0;0;0;Leventina;0.351992126
0.3;0.1;0;0;0;Leventina;0.37696854
0.3;0;0.1;0;0;Leventina;0.284151646
0.3;0.025;0.1;0;0;Leventina;0.305428195
0.3;0.05;0.1;0;0;Leventina;0.328094661
0.3;0.075;0.1;0;0;Leventina;0.351992126
0.3;0.1;0.1;0;0;Leventina;0.37696854
0.3;0.075;0.2;0;0;Leventina;0.351992126
0.3;0.025;0.2;0;0;Leventina;0.305428195
0.3;0;0.2;0;0;Leventina;0.284151646
0.3;0.05;0.2;0;0;Leventina;0.328094661
0.3;0.1;0.2;0;0;Leventina;0.37696854
0.3;0;0.3;0;0;Leventina;0.284151646
0.3;0.025;0.3;0;0;Leventina;0.305428195
0.3;0.05;0.3;0;0;Leventina;0.328094661
0.3;0.075;0.3;0;0;Leventina;0.351992126
0.3;0.1;0.3;0;0;Leventina;0.37696854
0.3;0.025;0.4;0;0;Leventina;0.305428195
0.3;0;0.4;0;0;Leventina;0.284151646
0.3;0.05;0.4;0;0;Leventina;0.328094661
0.3;0.075;0.4;0;0;Leventina;0.351992126
0.3;0.1;0.4;0;0;Leventina;0.37696854
0.3;0;0.5;0;0;Leventina;0.284151646
0.3;0.025;0.5;0;0;Leventina;0.305428195
0.3;0.05;0.5;0;0;Leventina;0.328094661
0.3;0.075;0.5;0;0;Leventina;0.351992126
0.3;0.1;0.5;0;0;Leventina;0.37696854
0;0.1;0.1;0;0.1;Leventina;0.409404828
0;0.075;0.1;0;0.1;Leventina;0.381080599
0;0;0;0;0.1;Leventina;0.302057145
0;0.025;0;0;0.1;Leventina;0.326034135
0;0.075;0;0;0.1;Leventina;0.378577649
0;0.05;0;0;0.1;Leventina;0.351620001
0;0.025;0.1;0;0.1;Leventina;0.327778236
0;0.1;0;0;0.1;Leventina;0.406545673
0;0;0.1;0;0.1;Leventina;0.303457553
0;0.05;0.1;0;0.1;Leventina;0.353719728
0;0.05;0.2;0;0.1;Leventina;0.355892657
0;0;0.2;0;0.1;Leventina;0.304881428
0;0.075;0.3;0;0.1;Leventina;0.386256075
0;0.075;0.2;0;0.1;Leventina;0.383627155
0;0.1;0.3;0;0.1;Leventina;0.415300986
0;0;0.3;0;0.1;Leventina;0.306372707
0;0.025;0.2;0;0.1;Leventina;0.329579323
0;0;0.4;0;0.1;Leventina;0.307888673
0;0.025;0.4;0;0.1;Leventina;0.333330715
0;0.05;0.4;0;0.1;Leventina;0.36042492
0;0.05;0.3;0;0.1;Leventina;0.358134096
0;0.025;0.3;0;0.1;Leventina;0.331415943
0;0.025;0.5;0;0.1;Leventina;0.335261465
0;0.05;0.5;0;0.1;Leventina;0.362776292
0;0.075;0.5;0;0.1;Leventina;0.391673552
0;0.1;0.5;0;0.1;Leventina;0.421493196
0;0.1;0.2;0;0.1;Leventina;0.412320321
0.1;0.05;0;0;0.1;Leventina;0.351671518
0.1;0.075;0;0;0.1;Leventina;0.378622027
0.1;0.1;0;0;0.1;Leventina;0.406583139
0.1;0;0.1;0;0.1;Leventina;0.303518177
0;0;0.5;0;0.1;Leventina;0.309461522
0;0.1;0.4;0;0.1;Leventina;0.418369116
0;0.075;0.4;0;0.1;Leventina;0.388941438
0.1;0.025;0;0;0.1;Leventina;0.326094834
0.1;0;0;0;0.1;Leventina;0.302103481
0.1;0.05;0.1;0;0.1;Leventina;0.353778098
0.1;0.025;0.1;0;0.1;Leventina;0.327843713
0.1;0.075;0.1;0;0.1;Leventina;0.381130036
0.1;0.1;0.1;0;0.1;Leventina;0.409449773
0.1;0;0.2;0;0.1;Leventina;0.304955431
0.1;0.025;0.2;0;0.1;Leventina;0.329646927
0.1;0.075;0.2;0;0.1;Leventina;0.383681168
0.1;0.05;0.2;0;0.1;Leventina;0.355963158
0.1;0.1;0.2;0;0.1;Leventina;0.412361564
0.1;0;0.3;0;0.1;Leventina;0.306431031
0.1;0.025;0.3;0;0.1;Leventina;0.331494214
0.1;0.05;0.3;0;0.1;Leventina;0.358191378
0.1;0.075;0.3;0;0.1;Leventina;0.386301697
0.1;0.1;0.3;0;0.1;Leventina;0.415349583
0.1;0;0.4;0;0.1;Leventina;0.30795086
0.1;0.025;0.4;0;0.1;Leventina;0.333388307
0.1;0.075;0.4;0;0.1;Leventina;0.388982455
0.1;0.05;0.4;0;0.1;Leventina;0.36047964
0.1;0.1;0.4;0;0.1;Leventina;0.418401691
0.1;0;0.5;0;0.1;Leventina;0.309515982
0.1;0.025;0.5;0;0.1;Leventina;0.33533021
0.1;0.05;0.5;0;0.1;Leventina;0.362848152
0.1;0.075;0.5;0;0.1;Leventina;0.391731387
0.1;0.1;0.5;0;0.1;Leventina;0.421538412
0.2;0;0;0;0.1;Leventina;0.302175208
0.2;0.025;0;0;0.1;Leventina;0.32616832
0.2;0.075;0;0;0.1;Leventina;0.378677524
0.2;0.05;0;0;0.1;Leventina;0.351743171
0.2;0.1;0;0;0.1;Leventina;0.406632826
0.2;0;0.1;0;0.1;Leventina;0.303578817
0.2;0.025;0.1;0;0.1;Leventina;0.327906384
0.2;0.05;0.1;0;0.1;Leventina;0.353862355
0.2;0.075;0.1;0;0.1;Leventina;0.38118386
0.2;0.1;0.1;0;0.1;Leventina;0.409495423
0.2;0;0.2;0;0.1;Leventina;0.305030685
0.2;0.025;0.2;0;0.1;Leventina;0.329720656
0.2;0.05;0.2;0;0.1;Leventina;0.35602099
0.2;0.075;0.2;0;0.1;Leventina;0.383748744
0.2;0.1;0.2;0;0.1;Leventina;0.412421257
0.2;0;0.3;0;0.1;Leventina;0.306520843
0.2;0.025;0.3;0;0.1;Leventina;0.331570716
0.2;0.05;0.3;0;0.1;Leventina;0.358260893
0.2;0.075;0.3;0;0.1;Leventina;0.386365321
0.2;0.1;0.3;0;0.1;Leventina;0.415401857
0.2;0;0.4;0;0.1;Leventina;0.308050916
0.2;0.025;0.4;0;0.1;Leventina;0.333465276
0.2;0.05;0.4;0;0.1;Leventina;0.360551117
0.2;0.075;0.4;0;0.1;Leventina;0.38906441
0.2;0.1;0.4;0;0.1;Leventina;0.418446711
0.2;0;0.5;0;0.1;Leventina;0.309610152
0.2;0.025;0.5;0;0.1;Leventina;0.33540763
0.2;0.05;0.5;0;0.1;Leventina;0.362910797
0.2;0.075;0.5;0;0.1;Leventina;0.391812282
0.2;0.1;0.5;0;0.1;Leventina;0.421598598
0.3;0;0;0;0.1;Leventina;0.302261249
0.3;0.025;0;0;0.1;Leventina;0.32624808
0.3;0.05;0;0;0.1;Leventina;0.351826561
0.3;0.075;0;0;0.1;Leventina;0.378751628
0.3;0.1;0;0;0.1;Leventina;0.406696926
0.3;0;0.1;0;0.1;Leventina;0.303663447
0.3;0.025;0.1;0;0.1;Leventina;0.327991576
0.3;0.05;0.1;0;0.1;Leventina;0.353946677
0.3;0.075;0.1;0;0.1;Leventina;0.381267202
0.3;0.1;0.1;0;0.1;Leventina;0.409566644
0.3;0;0.2;0;0.1;Leventina;0.305112233
0.3;0.025;0.2;0;0.1;Leventina;0.329797528
0.3;0.05;0.2;0;0.1;Leventina;0.356111062
0.3;0.075;0.2;0;0.1;Leventina;0.38382041
0.3;0.1;0.2;0;0.1;Leventina;0.412482141
0.3;0;0.3;0;0.1;Leventina;0.306611506
0.3;0.025;0.3;0;0.1;Leventina;0.331664084
0.3;0.05;0.3;0;0.1;Leventina;0.358358444
0.3;0.075;0.3;0;0.1;Leventina;0.386442565
0.3;0.1;0.3;0;0.1;Leventina;0.415480722
0.3;0;0.4;0;0.1;Leventina;0.308141039
0.3;0.025;0.4;0;0.1;Leventina;0.33355741
0.3;0.075;0.4;0;0.1;Leventina;0.389134142
0.3;0.05;0.4;0;0.1;Leventina;0.360649741
0.3;0.1;0.4;0;0.1;Leventina;0.418535169
0.3;0;0.5;0;0.1;Leventina;0.309718333
0.3;0.025;0.5;0;0.1;Leventina;0.335495498
0.3;0.05;0.5;0;0.1;Leventina;0.362994481
0.3;0.075;0.5;0;0.1;Leventina;0.391913185
0.3;0.1;0.5;0;0.1;Leventina;0.421693723
0;0.075;0;0;0.2;Leventina;0.406618883
0;0.025;0;0;0.2;Leventina;0.345994066
0;0.1;0.1;0;0.2;Leventina;0.44551825
0;0;0.1;0;0.2;Leventina;0.321926184
0;0;0;0;0.2;Leventina;0.318161218
0;0.025;0.1;0;0.2;Leventina;0.350662307
0;0.05;0;0;0.2;Leventina;0.375641194
0;0.05;0.1;0;0.2;Leventina;0.381223457
0;0.075;0.1;0;0.2;Leventina;0.41308936
0;0.1;0;0;0.2;Leventina;0.438267972
0;0.025;0.2;0;0.2;Leventina;0.355602499
0;0;0.2;0;0.2;Leventina;0.325926962
0;0.075;0.2;0;0.2;Leventina;0.419878219
0;0.1;0.2;0;0.2;Leventina;0.453093043
0;0.05;0.2;0;0.2;Leventina;0.387143642
0;0;0.3;0;0.2;Leventina;0.330180032
0;0.025;0.3;0;0.2;Leventina;0.360844487
0;0.05;0.3;0;0.2;Leventina;0.393367788
0;0.1;0.3;0;0.2;Leventina;0.460948948
0;0.075;0.3;0;0.2;Leventina;0.426992687
0;0;0.4;0;0.2;Leventina;0.33469435
0;0.025;0.4;0;0.2;Leventina;0.366426266
0;0.05;0.4;0;0.2;Leventina;0.399937952
0;0.075;0.4;0;0.2;Leventina;0.434476532
0;0.1;0.4;0;0.2;Leventina;0.469187368
0;0;0.5;0;0.2;Leventina;0.339506392
0;0.025;0.5;0;0.2;Leventina;0.372296602
0;0.05;0.5;0;0.2;Leventina;0.406853401
0;0.075;0.5;0;0.2;Leventina;0.442328305
0;0.1;0.5;0;0.2;Leventina;0.477714188
0.1;0;0;0;0.2;Leventina;0.318245548
0.1;0.025;0;0;0.2;Leventina;0.346068194
0.1;0.05;0;0;0.2;Leventina;0.375705191
0.1;0.075;0;0;0.2;Leventina;0.406684742
0.1;0.1;0;0;0.2;Leventina;0.438342282
0.1;0;0.1;0;0.2;Leventina;0.322007456
0.1;0.025;0.1;0;0.2;Leventina;0.350759295
0.1;0.05;0.1;0;0.2;Leventina;0.381302707
0.1;0.1;0.1;0;0.2;Leventina;0.445578471
0.1;0.075;0.1;0;0.2;Leventina;0.413153049
0.1;0;0.2;0;0.2;Leventina;0.326007518
0.1;0.025;0.2;0;0.2;Leventina;0.355680294
0.1;0.05;0.2;0;0.2;Leventina;0.387226534
0.1;0.075;0.2;0;0.2;Leventina;0.419962001
0.1;0.1;0.2;0;0.2;Leventina;0.453130342
0.1;0;0.3;0;0.2;Leventina;0.330282062
0.1;0.025;0.3;0;0.2;Leventina;0.360940325
0.1;0.05;0.3;0;0.2;Leventina;0.39345237
0.1;0.1;0.3;0;0.2;Leventina;0.46099478
0.1;0.075;0.3;0;0.2;Leventina;0.427070086
0.1;0;0.4;0;0.2;Leventina;0.334816902
0.1;0.025;0.4;0;0.2;Leventina;0.366522481
0.1;0.05;0.4;0;0.2;Leventina;0.400027734
0.1;0.075;0.4;0;0.2;Leventina;0.434539415
0.1;0.1;0.4;0;0.2;Leventina;0.469249078
0.1;0;0.5;0;0.2;Leventina;0.339630089
0.1;0.025;0.5;0;0.2;Leventina;0.372401908
0.1;0.05;0.5;0;0.2;Leventina;0.406947159
0.1;0.075;0.5;0;0.2;Leventina;0.442398852
0.1;0.1;0.5;0;0.2;Leventina;0.47777095
0.2;0;0;0;0.2;Leventina;0.318330585
0.2;0.025;0;0;0.2;Leventina;0.346158786
0.2;0.05;0;0;0.2;Leventina;0.375804159
0.2;0.075;0;0;0.2;Leventina;0.406763427
0.2;0.1;0;0;0.2;Leventina;0.43841198
0.2;0;0.1;0;0.2;Leventina;0.322131182
0.2;0.025;0.1;0;0.2;Leventina;0.35085565
0.2;0.05;0.1;0;0.2;Leventina;0.381395996
0.2;0.075;0.1;0;0.2;Leventina;0.413233949
0.2;0.1;0.1;0;0.2;Leventina;0.445653738
0.2;0;0.2;0;0.2;Leventina;0.326117574
0.2;0.025;0.2;0;0.2;Leventina;0.355806164
0.2;0.05;0.2;0;0.2;Leventina;0.387325886
0.2;0.075;0.2;0;0.2;Leventina;0.42005012
0.2;0.1;0.2;0;0.2;Leventina;0.453207361
0.2;0;0.3;0;0.2;Leventina;0.330407862
0.2;0.025;0.3;0;0.2;Leventina;0.361046246
0.2;0.05;0.3;0;0.2;Leventina;0.393549767
0.2;0.1;0.3;0;0.2;Leventina;0.46105646
0.2;0.075;0.3;0;0.2;Leventina;0.427149243
0.2;0;0.4;0;0.2;Leventina;0.334950855
0.2;0.025;0.4;0;0.2;Leventina;0.366647701
0.2;0.05;0.4;0;0.2;Leventina;0.400163876
0.2;0.075;0.4;0;0.2;Leventina;0.434629819
0.2;0.1;0.4;0;0.2;Leventina;0.469325146
0.2;0;0.5;0;0.2;Leventina;0.339785542
0.2;0.025;0.5;0;0.2;Leventina;0.372528525
0.2;0.05;0.5;0;0.2;Leventina;0.407083561
0.2;0.075;0.5;0;0.2;Leventina;0.442497128
0.2;0.1;0.5;0;0.2;Leventina;0.477835826
0.3;0;0;0;0.2;Leventina;0.318435794
0.3;0.025;0;0;0.2;Leventina;0.346272133
0.3;0.05;0;0;0.2;Leventina;0.375921617
0.3;0.075;0;0;0.2;Leventina;0.406883525
0.3;0.1;0;0;0.2;Leventina;0.438503747
0.3;0;0.1;0;0.2;Leventina;0.322242599
0.3;0.025;0.1;0;0.2;Leventina;0.350971829
0.3;0.05;0.1;0;0.2;Leventina;0.38151587
0.3;0.075;0.1;0;0.2;Leventina;0.413337604
0.3;0.1;0.1;0;0.2;Leventina;0.445729965
0.3;0;0.2;0;0.2;Leventina;0.326273678
0.3;0.025;0.2;0;0.2;Leventina;0.355948016
0.3;0.05;0.2;0;0.2;Leventina;0.387441366
0.3;0.075;0.2;0;0.2;Leventina;0.420142191
0.3;0.1;0.2;0;0.2;Leventina;0.453295663
0.3;0;0.3;0;0.2;Leventina;0.330555176
0.3;0.025;0.3;0;0.2;Leventina;0.361190338
0.3;0.05;0.3;0;0.2;Leventina;0.393722624
0.3;0.075;0.3;0;0.2;Leventina;0.427294416
0.3;0.1;0.3;0;0.2;Leventina;0.461161815
0.3;0;0.4;0;0.2;Leventina;0.335098347
0.3;0.025;0.4;0;0.2;Leventina;0.366810797
0.3;0.05;0.4;0;0.2;Leventina;0.400286755
0.3;0.075;0.4;0;0.2;Leventina;0.434771386
0.3;0.1;0.4;0;0.2;Leventina;0.469420188
0.3;0;0.5;0;0.2;Leventina;0.339960656
0.3;0.025;0.5;0;0.2;Leventina;0.3727233
0.3;0.05;0.5;0;0.2;Leventina;0.407229122
0.3;0.075;0.5;0;0.2;Leventina;0.442642032
0.3;0.1;0.5;0;0.2;Leventina;0.477947128
0;0.075;0;0;0.3;Leventina;0.442413377
0;0;0.1;0;0.3;Leventina;0.347607271
0;0.1;0.1;0;0.3;Leventina;0.491164595
0;0.075;0.1;0;0.3;Leventina;0.454824603
0;0;0.2;0;0.3;Leventina;0.356216628
0;0.025;0.2;0;0.3;Leventina;0.392373401
0;0.1;0;0;0.3;Leventina;0.477761199
0;0.075;0.2;0;0.3;Leventina;0.468116718
0;0;0;0;0.3;Leventina;0.339805146
0;0.05;0.2;0;0.3;Leventina;0.429994998
0;0.025;0;0;0.3;Leventina;0.3724986
0;0;0.3;0;0.3;Leventina;0.365667785
0;0.05;0.1;0;0.3;Leventina;0.418066615
0;0.05;0;0;0.3;Leventina;0.406981132
0;0.025;0.1;0;0.3;Leventina;0.382027414
0;0.025;0.3;0;0.3;Leventina;0.403574874
0;0.075;0.3;0;0.3;Leventina;0.482108992
0;0.05;0.3;0;0.3;Leventina;0.442814375
0;0.1;0.2;0;0.3;Leventina;0.505214427
0;0.1;0.3;0;0.3;Leventina;0.519850385
0;0;0.4;0;0.3;Leventina;0.375967854
0;0.025;0.4;0;0.3;Leventina;0.415704103
0;0.075;0.4;0;0.3;Leventina;0.496839664
0;0.05;0.4;0;0.3;Leventina;0.456481193
0;0.1;0.4;0;0.3;Leventina;0.534829068
0;0;0.5;0;0.3;Leventina;0.387172708
0;0.025;0.5;0;0.3;Leventina;0.428672779
0;0.05;0.5;0;0.3;Leventina;0.470930473
0;0.075;0.5;0;0.3;Leventina;0.512126961
0;0.1;0.5;0;0.3;Leventina;0.550057277
0.1;0;0;0;0.3;Leventina;0.339898472
0.1;0.025;0;0;0.3;Leventina;0.3726218
0.1;0.075;0;0;0.3;Leventina;0.442484551
0.1;0.05;0;0;0.3;Leventina;0.407080066
0.1;0.1;0;0;0.3;Leventina;0.477818271
0.1;0;0.1;0;0.3;Leventina;0.347754448
0.1;0.025;0.1;0;0.3;Leventina;0.382127964
0.1;0.05;0.1;0;0.3;Leventina;0.418155451
0.1;0.075;0.1;0;0.3;Leventina;0.45490604
0.1;0.1;0.1;0;0.3;Leventina;0.491215755
0.1;0;0.2;0;0.3;Leventina;0.356350242
0.1;0.025;0.2;0;0.3;Leventina;0.392489264
0.1;0.05;0.2;0;0.3;Leventina;0.43010406
0.1;0.075;0.2;0;0.3;Leventina;0.468196833
0.1;0.1;0.2;0;0.3;Leventina;0.505255769
0.1;0;0.3;0;0.3;Leventina;0.365808657
0.1;0.025;0.3;0;0.3;Leventina;0.403708632
0.1;0.05;0.3;0;0.3;Leventina;0.442937329
0.1;0.075;0.3;0;0.3;Leventina;0.482184057
0.1;0.1;0.3;0;0.3;Leventina;0.519884412
0.1;0;0.4;0;0.3;Leventina;0.376136791
0.1;0.025;0.4;0;0.3;Leventina;0.415831135
0.1;0.075;0.4;0;0.3;Leventina;0.496892452
0.1;0.05;0.4;0;0.3;Leventina;0.45658217
0.1;0.1;0.4;0;0.3;Leventina;0.534843836
0.1;0;0.5;0;0.3;Leventina;0.387328775
0.1;0.025;0.5;0;0.3;Leventina;0.428819165
0.1;0.05;0.5;0;0.3;Leventina;0.471008945
0.1;0.075;0.5;0;0.3;Leventina;0.512169061
0.1;0.1;0.5;0;0.3;Leventina;0.550057085
0.2;0;0;0;0.3;Leventina;0.34005272
0.2;0.025;0;0;0.3;Leventina;0.372754551
0.2;0.05;0;0;0.3;Leventina;0.407206128
0.2;0.075;0;0;0.3;Leventina;0.442587525
0.2;0.1;0;0;0.3;Leventina;0.477885632
0.2;0;0.1;0;0.3;Leventina;0.347923736
0.2;0.025;0.1;0;0.3;Leventina;0.382292735
0.2;0.05;0.1;0;0.3;Leventina;0.418288027
0.2;0.075;0.1;0;0.3;Leventina;0.455006598
0.2;0.1;0.1;0;0.3;Leventina;0.491282552
0.2;0;0.2;0;0.3;Leventina;0.356521848
0.2;0.025;0.2;0;0.3;Leventina;0.392662653
0.2;0.075;0.2;0;0.3;Leventina;0.468268436
0.2;0.05;0.2;0;0.3;Leventina;0.430221705
0.2;0.1;0.2;0;0.3;Leventina;0.505317095
0.2;0;0.3;0;0.3;Leventina;0.36599218
0.2;0.025;0.3;0;0.3;Leventina;0.403861589
0.2;0.05;0.3;0;0.3;Leventina;0.443085201
0.2;0.075;0.3;0;0.3;Leventina;0.482289579
0.2;0.1;0.3;0;0.3;Leventina;0.519932801
0.2;0;0.4;0;0.3;Leventina;0.376335944
0.2;0.025;0.4;0;0.3;Leventina;0.415996285
0.2;0.05;0.4;0;0.3;Leventina;0.456692497
0.2;0.075;0.4;0;0.3;Leventina;0.496960552
0.2;0.1;0.4;0;0.3;Leventina;0.534875391
0.2;0;0.5;0;0.3;Leventina;0.387512075
0.2;0.025;0.5;0;0.3;Leventina;0.428951975
0.2;0.05;0.5;0;0.3;Leventina;0.47111033
0.2;0.075;0.5;0;0.3;Leventina;0.51221428
0.2;0.1;0.5;0;0.3;Leventina;0.55006403
0.3;0;0;0;0.3;Leventina;0.340232447
0.3;0.025;0;0;0.3;Leventina;0.372928905
0.3;0.05;0;0;0.3;Leventina;0.407354599
0.3;0.075;0;0;0.3;Leventina;0.442705769
0.3;0.1;0;0;0.3;Leventina;0.477990051
0.3;0;0.1;0;0.3;Leventina;0.348091079
0.3;0.025;0.1;0;0.3;Leventina;0.382437978
0.3;0.05;0.1;0;0.3;Leventina;0.418438808
0.3;0.075;0.1;0;0.3;Leventina;0.455136148
0.3;0.1;0.1;0;0.3;Leventina;0.491361343
0.3;0;0.2;0;0.3;Leventina;0.356708706
0.3;0.025;0.2;0;0.3;Leventina;0.392834065
0.3;0.05;0.2;0;0.3;Leventina;0.430398677
0.3;0.075;0.2;0;0.3;Leventina;0.46838128
0.3;0.1;0.2;0;0.3;Leventina;0.505413629
0.3;0;0.3;0;0.3;Leventina;0.366206908
0.3;0.025;0.3;0;0.3;Leventina;0.404049013
0.3;0.05;0.3;0;0.3;Leventina;0.443205694
0.3;0.075;0.3;0;0.3;Leventina;0.48237817
0.3;0.1;0.3;0;0.3;Leventina;0.5199901
0.3;0;0.4;0;0.3;Leventina;0.376544732
0.3;0.05;0.4;0;0.3;Leventina;0.456842461
0.3;0.025;0.4;0;0.3;Leventina;0.416165721
0.3;0.075;0.4;0;0.3;Leventina;0.497064563
0.3;0.1;0.4;0;0.3;Leventina;0.53490544
0.3;0;0.5;0;0.3;Leventina;0.387731512
0.3;0.025;0.5;0;0.3;Leventina;0.429174797
0.3;0.05;0.5;0;0.3;Leventina;0.471230107
0.3;0.075;0.5;0;0.3;Leventina;0.512271086
0.3;0.1;0.5;0;0.3;Leventina;0.550073388
0;0.05;0;0;0.4;Leventina;0.447227686
0;0.075;0.1;0;0.4;Leventina;0.50671766
0;0.025;0.1;0;0.4;Leventina;0.424302874
0;0;0;0;0.4;Leventina;0.369405953
0;0.075;0;0;0.4;Leventina;0.486763999
0;0.025;0;0;0.4;Leventina;0.407662599
0;0;0.1;0;0.4;Leventina;0.3836394
0;0.1;0.1;0;0.4;Leventina;0.544678475
0;0.025;0.2;0;0.4;Leventina;0.442345808
0;0.1;0;0;0.4;Leventina;0.52457649
0;0.05;0.1;0;0.4;Leventina;0.465880301
0;0.05;0.2;0;0.4;Leventina;0.485775451
0;0;0.2;0;0.4;Leventina;0.399350677
0;0.025;0.3;0;0.4;Leventina;0.461532917
0;0.075;0.3;0;0.4;Leventina;0.548764146
0;0.075;0.2;0;0.4;Leventina;0.527432131
0;0.1;0.2;0;0.4;Leventina;0.565012243
0;0;0.3;0;0.4;Leventina;0.416348135
0;0.1;0.3;0;0.4;Leventina;0.585201071
0;0.05;0.3;0;0.4;Leventina;0.506541511
0;0.05;0.4;0;0.4;Leventina;0.528234613
0;0;0.4;0;0.4;Leventina;0.434209617
0;0.025;0.4;0;0.4;Leventina;0.481595789
0;0.075;0.4;0;0.4;Leventina;0.570545809
0;0.1;0.4;0;0.4;Leventina;0.604696956
0;0;0.5;0;0.4;Leventina;0.452562925
0;0.025;0.5;0;0.4;Leventina;0.502587751
0;0.05;0.5;0;0.4;Leventina;0.551050422
0;0.075;0.5;0;0.4;Leventina;0.592720794
0;0.1;0.5;0;0.4;Leventina;0.621398465
0.1;0;0;0;0.4;Leventina;0.36954422
0.1;0.025;0;0;0.4;Leventina;0.407793444
0.1;0.05;0;0;0.4;Leventina;0.447320799
0.1;0.075;0;0;0.4;Leventina;0.486832474
0.1;0.1;0;0;0.4;Leventina;0.524599674
0.1;0;0.1;0;0.4;Leventina;0.383807689
0.1;0.025;0.1;0;0.4;Leventina;0.42442409
0.1;0.05;0.1;0;0.4;Leventina;0.465959647
0.1;0.075;0.1;0;0.4;Leventina;0.506753252
0.1;0.1;0.1;0;0.4;Leventina;0.544697816
0.1;0;0.2;0;0.4;Leventina;0.399529849
0.1;0.025;0.2;0;0.4;Leventina;0.442443021
0.1;0.05;0.2;0;0.4;Leventina;0.485819139
0.1;0.075;0.2;0;0.4;Leventina;0.527438479
0.1;0.1;0.2;0;0.4;Leventina;0.565011153
0.1;0;0.3;0;0.4;Leventina;0.416495067
0.1;0.025;0.3;0;0.4;Leventina;0.461602777
0.1;0.05;0.3;0;0.4;Leventina;0.506549829
0.1;0.075;0.3;0;0.4;Leventina;0.548742943
0.1;0.1;0.3;0;0.4;Leventina;0.585181259
0.1;0;0.4;0;0.4;Leventina;0.43426056
0.1;0.025;0.4;0;0.4;Leventina;0.481608289
0.1;0.05;0.4;0;0.4;Leventina;0.528187839
0.1;0.075;0.4;0;0.4;Leventina;0.570507938
0.1;0.1;0.4;0;0.4;Leventina;0.604675751
0.1;0;0.5;0;0.4;Leventina;0.452552302
0.1;0.025;0.5;0;0.4;Leventina;0.50253412
0.1;0.05;0.5;0;0.4;Leventina;0.550997164
0.1;0.075;0.5;0;0.4;Leventina;0.59269514
0.1;0.1;0.5;0;0.4;Leventina;0.621375738
0.2;0;0;0;0.4;Leventina;0.369739277
0.2;0.025;0;0;0.4;Leventina;0.407940025
0.2;0.05;0;0;0.4;Leventina;0.447471391
0.2;0.075;0;0;0.4;Leventina;0.486914772
0.2;0.1;0;0;0.4;Leventina;0.524638234
0.2;0;0.1;0;0.4;Leventina;0.383994197
0.2;0.025;0.1;0;0.4;Leventina;0.424561261
0.2;0.05;0.1;0;0.4;Leventina;0.466089044
0.2;0.075;0.1;0;0.4;Leventina;0.506804438
0.2;0.1;0.1;0;0.4;Leventina;0.544720587
0.2;0;0.2;0;0.4;Leventina;0.399711257
0.2;0.025;0.2;0;0.4;Leventina;0.44257011
0.2;0.05;0.2;0;0.4;Leventina;0.485897766
0.2;0.075;0.2;0;0.4;Leventina;0.527469291
0.2;0.1;0.2;0;0.4;Leventina;0.564998919
0.2;0;0.3;0;0.4;Leventina;0.416634744
0.2;0.025;0.3;0;0.4;Leventina;0.461678027
0.2;0.05;0.3;0;0.4;Leventina;0.506573336
0.2;0.075;0.3;0;0.4;Leventina;0.548717429
0.2;0.1;0.3;0;0.4;Leventina;0.58515572
0.2;0;0.4;0;0.4;Leventina;0.434346633
0.2;0.025;0.4;0;0.4;Leventina;0.481614829
0.2;0.05;0.4;0;0.4;Leventina;0.528147104
0.2;0.075;0.4;0;0.4;Leventina;0.570464262
0.2;0.1;0.4;0;0.4;Leventina;0.604653152
0.2;0;0.5;0;0.4;Leventina;0.452534335
0.2;0.025;0.5;0;0.4;Leventina;0.502485018
0.2;0.05;0.5;0;0.4;Leventina;0.550935341
0.2;0.075;0.5;0;0.4;Leventina;0.592666689
0.2;0.1;0.5;0;0.4;Leventina;0.62135025
0.3;0;0;0;0.4;Leventina;0.369935222
0.3;0.025;0;0;0.4;Leventina;0.408141865
0.3;0.05;0;0;0.4;Leventina;0.447611669
